user_id,location,duration,budget,mood,preferences,poi_name,rating
380,Kolkata,2,low,Adventure,history,Indian Museum,4
381,Bodhgaya,5,medium,Adventure,adventure,Karmapa Monastery,3
382,Hampi,5,high,Luxury,"shopping,wildlife",Vijaya Vittala Temple,4
383,Kerala,2,low,Luxury,"adventure,food",Kovalam Beach,4
384,Agra,2,medium,Aesthetic,nature,Taj Mahal,3
385,Goa,8,low,Relaxed,"spiritual,food,architecture",Baga Beach,3
386,Amritsar,6,high,Luxury,"spiritual,shopping,entertainment",Golden Temple,4
387,Bangalore,6,low,Adventure,"urban hotspots,spiritual",Nandi Hills,5
388,Mumbai,6,medium,Adventure,"temples,art",Gateway of India,5
389,Agra,7,high,Cultural,architecture,Fatehpur Sikri,5
390,Mumbai,10,medium,Foodie,"history,temples,art",Gateway of India,5
391,Hyderabad,6,high,Busy,"temples,entertainment",Birla Mandir,4
392,Rishikesh,4,high,Busy,adventure,Triveni Ghat,3
393,Coorg,9,high,Relaxed,"wildlife,urban hotspots",Dubare Elephant Camp,4
394,Leh,6,medium,Busy,"entertainment,temples",Shanti Stupa,3
395,Chennai,4,low,Foodie,"temples,adventure",Kapaleeshwarar Temple,4
396,Varanasi,5,low,Luxury,nature,Kashi Vishwanath Temple,5
397,Goa,10,medium,Cultural,spiritual,Dudhsagar Falls,3
398,Hampi,6,low,Adventure,food,Matanga Hill,5
399,Leh,8,medium,Adventure,"urban hotspots,beaches",Nubra Valley,5
400,Hampi,14,low,Luxury,"architecture,entertainment",Vijaya Vittala Temple,3
401,Bodhgaya,5,high,Romantic,"urban hotspots,art",Bodhi Tree,4
402,Hyderabad,14,high,Foodie,"spiritual,urban hotspots",Charminar,4
403,Delhi,11,high,Adventure,"architecture,entertainment",Humayun's Tomb,3
404,Chennai,7,medium,Cultural,adventure,Kapaleeshwarar Temple,3
405,Pushkar,4,low,Relaxed,nature,Savitri Temple,4
406,Kerala,8,medium,Adventure,spiritual,Athirappilly Falls,3
407,Bangalore,13,low,Busy,"art,food",Lalbagh Botanical Garden,4
408,Mysore,6,medium,Relaxed,"beaches,adventure,history",Chamundi Hill,4
409,Shimla,4,low,Cultural,history,Kufri,4
410,Darjeeling,3,high,Romantic,temples,Botanical Garden,3
411,Hyderabad,13,medium,Adventure,"shopping,food",Hussain Sagar Lake,3
412,Darjeeling,2,high,Aesthetic,"entertainment,spiritual",Batasia Loop,5
413,Chennai,13,low,Luxury,"urban hotspots,nature,shopping",Guindy National Park,5
414,Agra,7,high,Luxury,"wildlife,history",Fatehpur Sikri,3
415,Rishikesh,12,medium,Aesthetic,"wildlife,shopping,temples",Laxman Jhula,5
416,Bangalore,9,low,Luxury,"urban hotspots,spiritual",ISKCON Temple,3
417,Guwahati,10,medium,Romantic,"shopping,history,beaches",Umananda Temple,5
418,Jaipur,3,medium,Luxury,art,Jantar Mantar,4
419,Coorg,5,medium,Romantic,"spiritual,urban hotspots,nature",Abbey Falls,5
420,Kerala,2,medium,Aesthetic,"architecture,food,wildlife",Wayanad,4
421,Kerala,11,low,Busy,"wildlife,art,temples",Athirappilly Falls,4
422,Bangalore,7,high,Aesthetic,"beaches,food",ISKCON Temple,4
423,Manali,3,low,Busy,"entertainment,art",Jogini Falls,4
424,Coorg,6,medium,Aesthetic,temples,Dubare Elephant Camp,5
425,Chennai,6,low,Relaxed,shopping,Marina Beach,5
426,Mysore,13,medium,Luxury,shopping,Brindavan Gardens,5
427,Bodhgaya,5,low,Foodie,"architecture,wildlife,spiritual",Thai Monastery,3
428,Jaipur,3,high,Aesthetic,"art,nature",Hawa Mahal,4
429,Rishikesh,3,low,Busy,"beaches,wildlife,nature",Ram Jhula,3
430,Jaisalmer,7,medium,Romantic,nature,Sam Sand Dunes,3
431,Jaipur,14,low,Romantic,"adventure,nature,spiritual",Jantar Mantar,4
432,Andaman,10,high,Adventure,temples,Cellular Jail,4
433,Kolkata,14,low,Foodie,"urban hotspots,architecture,food",Howrah Bridge,4
434,Bangalore,14,medium,Romantic,"food,entertainment,urban hotspots",Lalbagh Botanical Garden,4
435,Bangalore,8,medium,Cultural,"shopping,wildlife,spiritual",Cubbon Park,4
436,Kolkata,13,high,Busy,"shopping,spiritual",Victoria Memorial,3
437,Leh,14,high,Adventure,adventure,Leh Palace,5
438,Chennai,4,medium,Luxury,"adventure,art",Marina Beach,5
439,Shimla,10,medium,Cultural,"urban hotspots,art",The Ridge,5
440,Jaipur,8,low,Romantic,"shopping,nature,beaches",Hawa Mahal,5
441,Shimla,6,high,Cultural,"nature,temples,art",Kufri,5
442,Delhi,9,high,Cultural,nature,Lotus Temple,5
443,Kolkata,8,medium,Foodie,"beaches,spiritual,history",Indian Museum,4
444,Sikkim,3,low,Cultural,urban hotspots,Enchey Monastery,5
445,Varanasi,5,high,Aesthetic,"adventure,wildlife,history",Kashi Vishwanath Temple,4
446,Manali,14,medium,Romantic,temples,Rohtang Pass,3
447,Mysore,8,medium,Aesthetic,"shopping,temples,art",Chamundi Hill,4
448,Agra,14,medium,Adventure,"entertainment,shopping,adventure",Fatehpur Sikri,4
449,Udaipur,10,medium,Cultural,history,Jagdish Temple,4
450,Pushkar,14,low,Cultural,"shopping,entertainment,beaches",Pushkar Lake,4
451,Kolkata,2,high,Cultural,"temples,architecture",Howrah Bridge,5
452,Amritsar,2,medium,Aesthetic,"spiritual,urban hotspots,art",Golden Temple,5
453,Bangalore,11,high,Aesthetic,wildlife,ISKCON Temple,5
454,Goa,2,medium,Aesthetic,"beaches,temples",Baga Beach,4
455,Bodhgaya,10,high,Aesthetic,"temples,nature",Great Buddha Statue,5
456,Kolkata,10,low,Cultural,history,Indian Museum,4
457,Rishikesh,6,high,Adventure,"shopping,nature",Neelkanth Mahadev Temple,4
458,Amritsar,10,medium,Adventure,food,Partition Museum,4
459,Delhi,4,low,Luxury,"architecture,food,spiritual",Red Fort,4
460,Pushkar,6,high,Adventure,food,Brahma Temple,4
461,Hyderabad,7,low,Romantic,"food,spiritual",Charminar,3
462,Bangalore,8,low,Busy,"history,wildlife,food",Bangalore Palace,4
463,Coorg,7,high,Romantic,"beaches,entertainment,adventure",Dubare Elephant Camp,5
464,Bangalore,3,low,Adventure,"history,wildlife,temples",Bangalore Palace,3
465,Delhi,12,medium,Aesthetic,shopping,Lotus Temple,4
466,Udaipur,4,medium,Luxury,"spiritual,food,beaches",City Palace,4
467,Mysore,11,low,Relaxed,"nature,wildlife,adventure",Mysore Palace,4
468,Hampi,8,low,Luxury,"food,adventure",Matanga Hill,4
469,Sikkim,13,low,Romantic,"adventure,wildlife",Rumtek Monastery,5
470,Amritsar,8,low,Aesthetic,"temples,beaches,adventure",Durgiana Temple,3
471,Bangalore,5,high,Foodie,beaches,Nandi Hills,3
472,Pondicherry,8,high,Busy,"urban hotspots,shopping",Paradise Beach,3
473,Hampi,8,low,Foodie,"nature,urban hotspots,architecture",Hampi Bazaar,3
474,Kolkata,2,low,Luxury,entertainment,Dakshineswar Kali Temple,3
475,Hyderabad,3,medium,Romantic,beaches,Charminar,3
476,Amritsar,9,medium,Adventure,"art,temples",Jallianwala Bagh,5
477,Shimla,4,high,Luxury,"entertainment,wildlife,architecture",Mall Road,5
478,Sikkim,5,low,Busy,"nature,adventure,architecture",Nathula Pass,5
479,Mumbai,9,medium,Romantic,"food,art",Siddhivinayak Temple,3
480,Jaipur,13,low,Luxury,"art,shopping,urban hotspots",Hawa Mahal,5
481,Goa,8,high,Aesthetic,beaches,Dudhsagar Falls,4
482,Shimla,8,low,Busy,"shopping,history",The Ridge,5
483,Kerala,4,low,Cultural,history,Alleppey Backwaters,4
484,Amritsar,11,high,Adventure,"wildlife,shopping",Golden Temple,5
485,Hampi,11,high,Adventure,"wildlife,shopping,urban hotspots",Lotus Mahal,5
486,Kolkata,14,low,Foodie,"nature,shopping",Victoria Memorial,4
487,Darjeeling,8,medium,Foodie,"entertainment,shopping,architecture",Tiger Hill,3
488,Mysore,3,medium,Romantic,"food,temples,wildlife",Brindavan Gardens,5
489,Sikkim,13,medium,Adventure,"art,adventure",Tsongmo Lake,3
490,Sikkim,3,medium,Luxury,"urban hotspots,food,beaches",Enchey Monastery,5
491,Hyderabad,7,medium,Luxury,"urban hotspots,art",Salar Jung Museum,4
492,Varanasi,2,medium,Foodie,"temples,food,adventure",Ramnagar Fort,5
493,Mumbai,9,low,Romantic,"beaches,adventure",Siddhivinayak Temple,5
494,Manali,13,high,Foodie,"art,urban hotspots,adventure",Hadimba Temple,3
495,Chennai,4,medium,Aesthetic,"art,food,temples",Guindy National Park,4
496,Bodhgaya,4,low,Aesthetic,art,Karmapa Monastery,3
497,Darjeeling,2,low,Aesthetic,"adventure,history",Peace Pagoda,3
498,Hampi,3,medium,Luxury,"wildlife,urban hotspots",Lotus Mahal,5
499,Hampi,11,medium,Romantic,"entertainment,adventure,beaches",Virupaksha Temple,5
500,Agra,12,high,Adventure,adventure,Itmad-ud-Daulah,4
501,Andaman,3,low,Adventure,temples,Havelock Island,3
502,Manali,2,high,Adventure,entertainment,Old Manali,3
503,Varanasi,2,medium,Luxury,"nature,entertainment",Manikarnika Ghat,4
504,Delhi,7,high,Cultural,nature,Humayun's Tomb,3
505,Jaisalmer,9,medium,Busy,"spiritual,wildlife,architecture",Gadisar Lake,4
506,Jaisalmer,2,low,Foodie,"architecture,art",Patwon Ki Haveli,5
507,Kolkata,9,low,Romantic,"nature,urban hotspots",St. Paul's Cathedral,5
508,Andaman,8,low,Romantic,"nature,adventure",Baratang Island,3
509,Bodhgaya,8,medium,Aesthetic,"shopping,adventure,wildlife",Thai Monastery,5
510,Mysore,12,low,Adventure,"entertainment,architecture",St. Philomena's Church,3
511,Kolkata,12,medium,Foodie,adventure,Victoria Memorial,3
512,Chennai,5,high,Relaxed,"spiritual,nature",Marina Beach,4
513,Mysore,11,medium,Foodie,"food,history",Brindavan Gardens,5
514,Pushkar,6,low,Cultural,"wildlife,adventure,food",Brahma Temple,5
515,Darjeeling,7,medium,Relaxed,beaches,Peace Pagoda,5
516,Amritsar,11,medium,Romantic,architecture,Partition Museum,3
517,Pushkar,10,high,Relaxed,shopping,Pushkar Camel Fair,5
518,Varanasi,2,low,Adventure,food,Manikarnika Ghat,3
519,Coorg,6,low,Adventure,"beaches,architecture",Nisargadhama,5
520,Guwahati,3,low,Foodie,"nature,shopping,art",Kamakhya Temple,4
521,Leh,3,low,Romantic,history,Shanti Stupa,3
522,Kolkata,13,high,Relaxed,"adventure,architecture,entertainment",St. Paul's Cathedral,3
523,Kolkata,10,low,Luxury,temples,Indian Museum,5
524,Shimla,5,medium,Luxury,"beaches,entertainment",Christ Church,5
525,Pondicherry,5,low,Adventure,shopping,Paradise Beach,4
526,Rishikesh,6,high,Relaxed,wildlife,Triveni Ghat,4
527,Goa,14,high,Adventure,"history,urban hotspots,shopping",Fort Aguada,4
528,Pondicherry,2,medium,Foodie,"food,urban hotspots",Botanical Garden,5
529,Bangalore,11,medium,Cultural,food,Lalbagh Botanical Garden,4
530,Jaipur,7,medium,Luxury,spiritual,Nahargarh Fort,4
531,Hyderabad,10,low,Luxury,"shopping,architecture",Charminar,4
532,Leh,11,high,Romantic,"art,architecture,nature",Pangong Lake,3
533,Amritsar,3,medium,Aesthetic,"art,entertainment",Durgiana Temple,4
534,Delhi,5,high,Cultural,"spiritual,history",India Gate,3
535,Bangalore,3,medium,Busy,"beaches,temples,spiritual",Bangalore Palace,4
536,Hampi,2,medium,Foodie,"nature,architecture",Vijaya Vittala Temple,4
537,Chennai,9,high,Adventure,entertainment,Guindy National Park,5
538,Darjeeling,9,low,Luxury,temples,Batasia Loop,3
539,Sikkim,7,low,Romantic,"nature,food",Nathula Pass,3
540,Guwahati,3,low,Romantic,"spiritual,nature,art",Kaziranga National Park,4
541,Manali,3,medium,Luxury,"adventure,shopping,architecture",Hadimba Temple,3
542,Goa,5,low,Cultural,"shopping,wildlife,art",Anjuna Beach,4
543,Bodhgaya,14,high,Busy,"architecture,entertainment",Thai Monastery,4
544,Manali,7,low,Luxury,food,Jogini Falls,5
545,Chennai,8,high,Relaxed,"food,architecture,history",Guindy National Park,3
546,Andaman,14,high,Romantic,"architecture,adventure",Ross Island,4
547,Chennai,7,medium,Cultural,"shopping,art",Kapaleeshwarar Temple,4
548,Coorg,4,high,Busy,spiritual,Dubare Elephant Camp,3
549,Pushkar,12,medium,Romantic,"urban hotspots,temples,entertainment",Savitri Temple,4
550,Mumbai,5,high,Cultural,urban hotspots,Marine Drive,5
551,Jaisalmer,3,low,Relaxed,"adventure,food,nature",Sam Sand Dunes,3
552,Agra,10,low,Cultural,"food,beaches",Mehtab Bagh,5
553,Varanasi,2,low,Luxury,"spiritual,art,food",Kashi Vishwanath Temple,3
554,Pushkar,5,low,Cultural,food,Brahma Temple,4
555,Darjeeling,12,medium,Luxury,shopping,Botanical Garden,3
556,Bangalore,6,low,Foodie,"wildlife,spiritual",Cubbon Park,5
557,Jaipur,6,low,Adventure,architecture,Nahargarh Fort,5
558,Kolkata,10,low,Cultural,"food,shopping,spiritual",St. Paul's Cathedral,3
559,Amritsar,7,medium,Foodie,"spiritual,entertainment,temples",Partition Museum,4
560,Hyderabad,10,medium,Foodie,"wildlife,nature",Hussain Sagar Lake,5
561,Jaisalmer,6,low,Romantic,"history,architecture,urban hotspots",Gadisar Lake,4
562,Shimla,10,medium,Cultural,spiritual,The Ridge,4
563,Coorg,10,low,Busy,food,Madikeri Fort,4
564,Chennai,12,high,Busy,"entertainment,beaches",San Thome Basilica,3
565,Mysore,9,medium,Busy,"architecture,wildlife,urban hotspots",Rail Museum,5
566,Guwahati,10,high,Relaxed,"food,temples",Kamakhya Temple,4
567,Shimla,9,high,Foodie,"history,urban hotspots",The Ridge,5
568,Hampi,14,low,Foodie,"beaches,history,spiritual",Vijaya Vittala Temple,4
569,Agra,11,medium,Cultural,wildlife,Mehtab Bagh,5
570,Goa,13,high,Aesthetic,adventure,Anjuna Beach,5
571,Jaisalmer,5,high,Aesthetic,"entertainment,adventure",Gadisar Lake,3
572,Amritsar,2,medium,Foodie,"adventure,architecture",Partition Museum,4
573,Andaman,9,low,Foodie,"beaches,temples,spiritual",Cellular Jail,4
574,Hyderabad,3,high,Adventure,"shopping,architecture,food",Golconda Fort,4
575,Agra,11,low,Adventure,architecture,Itmad-ud-Daulah,3
576,Shimla,7,medium,Romantic,"urban hotspots,entertainment",Kufri,5
577,Pushkar,3,medium,Relaxed,"food,entertainment",Brahma Temple,4
578,Amritsar,8,high,Luxury,"temples,nature,shopping",Durgiana Temple,3
579,Guwahati,9,low,Luxury,"nature,entertainment",Kaziranga National Park,5
580,Mysore,11,low,Foodie,food,Brindavan Gardens,3
581,Guwahati,13,medium,Aesthetic,adventure,Kamakhya Temple,5
582,Pushkar,7,low,Aesthetic,"urban hotspots,nature",Varaha Temple,3
583,Delhi,6,low,Adventure,"food,architecture",Red Fort,4
584,Udaipur,7,medium,Luxury,temples,Jagdish Temple,4
585,Delhi,11,high,Foodie,"urban hotspots,history,adventure",Humayun's Tomb,3
586,Jaipur,11,low,Luxury,wildlife,Amber Fort,3
587,Andaman,13,high,Foodie,"temples,art,wildlife",Havelock Island,3
588,Varanasi,5,low,Relaxed,nature,Sarnath,4
589,Chennai,9,medium,Adventure,art,Fort St. George,3
590,Leh,12,low,Adventure,"temples,history",Nubra Valley,4
591,Mysore,13,high,Relaxed,spiritual,Rail Museum,4
592,Jaipur,7,low,Relaxed,"art,temples",Nahargarh Fort,4
593,Mumbai,12,low,Busy,history,Marine Drive,4
594,Bangalore,12,low,Cultural,"spiritual,temples,entertainment",ISKCON Temple,3
595,Jaisalmer,7,low,Busy,"entertainment,nature",Sam Sand Dunes,3
596,Jaipur,8,medium,Adventure,urban hotspots,Jantar Mantar,4
597,Bangalore,14,low,Aesthetic,"architecture,entertainment,nature",ISKCON Temple,4
598,Hampi,4,medium,Busy,entertainment,Lotus Mahal,5
599,Udaipur,4,low,Luxury,"shopping,art,wildlife",Fateh Sagar Lake,4
600,Darjeeling,14,medium,Busy,"spiritual,adventure,entertainment",Darjeeling Himalayan Railway,5
601,Hampi,3,low,Cultural,"art,shopping,adventure",Vijaya Vittala Temple,5
602,Agra,4,high,Foodie,urban hotspots,Fatehpur Sikri,4
603,Delhi,5,high,Relaxed,"entertainment,wildlife",Red Fort,4
604,Guwahati,6,medium,Busy,"shopping,spiritual,food",Saraighat Bridge,3
605,Jaipur,10,low,Aesthetic,"nature,beaches,history",Nahargarh Fort,4
606,Coorg,9,low,Busy,"food,architecture",Dubare Elephant Camp,4
607,Chennai,3,low,Relaxed,"adventure,art",Marina Beach,3
608,Rishikesh,2,high,Relaxed,"architecture,entertainment",Laxman Jhula,5
609,Pondicherry,3,high,Romantic,"beaches,temples,spiritual",Botanical Garden,5
610,Bangalore,3,medium,Luxury,adventure,ISKCON Temple,3
611,Rishikesh,11,medium,Cultural,"entertainment,nature",Triveni Ghat,5
612,Goa,9,medium,Luxury,"history,spiritual",Anjuna Beach,3
613,Shimla,3,low,Busy,history,Kufri,5
614,Rishikesh,4,low,Busy,spiritual,Neelkanth Mahadev Temple,4
615,Jaisalmer,4,low,Aesthetic,art,Sam Sand Dunes,4
616,Rishikesh,5,medium,Aesthetic,"history,shopping,wildlife",Beatles Ashram,4
617,Kolkata,8,medium,Busy,"temples,shopping,adventure",Indian Museum,5
618,Andaman,14,medium,Foodie,wildlife,Cellular Jail,5
619,Delhi,10,low,Romantic,history,Red Fort,5
620,Hyderabad,8,medium,Foodie,"shopping,spiritual",Golconda Fort,5
621,Rishikesh,7,high,Cultural,food,Beatles Ashram,4
622,Delhi,5,medium,Aesthetic,wildlife,Red Fort,5
623,Mumbai,12,high,Cultural,"architecture,adventure,nature",Siddhivinayak Temple,5
624,Pushkar,14,medium,Cultural,wildlife,Savitri Temple,3
625,Bangalore,6,medium,Luxury,"shopping,temples,adventure",ISKCON Temple,4
626,Goa,14,high,Relaxed,"adventure,entertainment,spiritual",Dudhsagar Falls,5
627,Bangalore,4,high,Relaxed,beaches,Bangalore Palace,5
628,Mumbai,9,medium,Adventure,shopping,Marine Drive,3
629,Bodhgaya,10,high,Romantic,entertainment,Karmapa Monastery,5
630,Mumbai,11,high,Aesthetic,food,Marine Drive,3
631,Manali,13,low,Relaxed,urban hotspots,Solang Valley,5
632,Agra,14,high,Aesthetic,"food,beaches,adventure",Itmad-ud-Daulah,5
633,Darjeeling,8,high,Cultural,"adventure,beaches",Botanical Garden,3
634,Coorg,12,medium,Cultural,"beaches,entertainment",Raja's Seat,4
635,Kolkata,5,medium,Romantic,nature,Indian Museum,3
636,Kerala,9,high,Romantic,"nature,food,wildlife",Munnar,5
637,Coorg,7,low,Relaxed,"history,nature",Abbey Falls,4
638,Amritsar,11,low,Romantic,"architecture,adventure",Golden Temple,5
639,Pondicherry,7,medium,Relaxed,adventure,Auroville,5
640,Hyderabad,8,low,Adventure,"spiritual,beaches,entertainment",Birla Mandir,3
641,Mumbai,13,medium,Luxury,history,Elephanta Caves,5
642,Rishikesh,14,high,Adventure,"art,spiritual,nature",Beatles Ashram,3
643,Kolkata,12,low,Busy,"architecture,temples,food",Indian Museum,3
644,Goa,2,medium,Foodie,urban hotspots,Calangute Beach,5
645,Hyderabad,5,high,Luxury,"architecture,shopping,art",Golconda Fort,4
646,Jaisalmer,14,medium,Luxury,art,Salim Singh Ki Haveli,4
647,Amritsar,6,medium,Aesthetic,"architecture,spiritual,nature",Golden Temple,5
648,Amritsar,7,high,Cultural,"food,history,beaches",Partition Museum,5
649,Chennai,4,high,Relaxed,history,Kapaleeshwarar Temple,5
650,Sikkim,10,medium,Romantic,"spiritual,history,food",Nathula Pass,4
651,Kolkata,9,high,Romantic,"adventure,architecture",Howrah Bridge,3
652,Sikkim,13,low,Busy,"adventure,shopping,nature",Nathula Pass,3
653,Hyderabad,3,low,Busy,temples,Hussain Sagar Lake,4
654,Shimla,3,low,Romantic,"history,wildlife",Kufri,4
655,Jaipur,9,high,Romantic,"food,architecture,spiritual",City Palace,4
656,Mumbai,14,low,Relaxed,"nature,spiritual",Gateway of India,4
657,Amritsar,5,high,Romantic,architecture,Durgiana Temple,3
658,Andaman,11,medium,Cultural,shopping,Radhanagar Beach,3
659,Agra,6,high,Cultural,"architecture,nature",Agra Fort,4
660,Mumbai,4,medium,Adventure,food,Gateway of India,5
661,Kerala,13,medium,Adventure,food,Alleppey Backwaters,3
662,Goa,13,high,Busy,"adventure,shopping",Dudhsagar Falls,3
663,Guwahati,14,high,Relaxed,art,Pobitora Wildlife Sanctuary,5
664,Agra,13,high,Romantic,"spiritual,shopping",Fatehpur Sikri,3
665,Mumbai,4,medium,Adventure,"temples,adventure,beaches",Gateway of India,5
666,Guwahati,8,high,Cultural,"wildlife,art,beaches",Umananda Temple,4
667,Manali,6,high,Relaxed,"adventure,history",Rohtang Pass,5
668,Jaipur,12,high,Adventure,"adventure,urban hotspots,wildlife",Hawa Mahal,4
669,Andaman,11,medium,Romantic,"history,art,entertainment",Radhanagar Beach,4
670,Bangalore,9,medium,Luxury,"history,entertainment,wildlife",Bangalore Palace,5
671,Andaman,14,medium,Cultural,"temples,architecture,adventure",Baratang Island,4
672,Jaipur,5,low,Busy,"art,nature",City Palace,3
673,Darjeeling,4,low,Luxury,entertainment,Peace Pagoda,5
674,Delhi,8,low,Luxury,history,Red Fort,3
675,Hampi,14,medium,Aesthetic,"beaches,food,adventure",Matanga Hill,3
676,Bangalore,7,high,Luxury,"urban hotspots,adventure",Lalbagh Botanical Garden,3
677,Sikkim,6,low,Aesthetic,"nature,art,urban hotspots",Enchey Monastery,4
678,Bodhgaya,12,low,Cultural,temples,Bodhi Tree,4
679,Darjeeling,11,medium,Foodie,"shopping,adventure",Darjeeling Himalayan Railway,4
680,Chennai,11,medium,Cultural,"urban hotspots,shopping,art",Guindy National Park,3
681,Mysore,2,medium,Busy,beaches,Rail Museum,4
682,Mysore,5,low,Luxury,"art,adventure",Chamundi Hill,5
683,Andaman,14,high,Romantic,"spiritual,adventure",Cellular Jail,4
684,Goa,13,medium,Luxury,temples,Fort Aguada,3
685,Sikkim,4,medium,Luxury,"entertainment,history,food",Nathula Pass,5
686,Hampi,6,medium,Relaxed,"shopping,beaches,entertainment",Matanga Hill,3
